review;stars
Los cascos están bastante bien en general.Les veo dos problemas, el primero y más importante es el nivel del micro, he estado en llamada y estando el volumen al máximo, me dicen que casi no me oyen si estamos jugando o viendo algo juntos y eso es un problema que considero graveEl segundo es que en cuanto los tienes puestos un rato largo, las orejas empiezan a doler y es molesto tenerlos puestosPor lo demás el casco esta bien, pero el problema sobre todo del micro es muy malo es mi opinión;3
Respecto a la calidad de sonido y micro son muy buenas, sin embargo a partir de un año me empezaron a dar problemas ya que si me movía un poco se me dejaba de escuchar por los cascos, además el botón de mute va bastante mal y en ocasiones se escucha aunque el mute esté on.;3
lo que esperaba calidad precio;3
Se escucha muy bien, te aísla del exterior de tal forma que hasta te escuchas tu voz bajita. Lo único malo es que te duelen las orejas al nada de tiempo. No se si será porque uso gafas....pero me duele y me los tengo que quitar frustrada.;3
"EL primero que me llego tenia el botón deslizable del volumen bastante suelto, no obstante, lo deje así durante un año funciono a la perfección  cerca del año y 10 días el micrófono empezó a  tener un mal contacto y meter un ruido del demonio que con todos los que jugaba me decían que les hacia añicos la oreja. Me lo cambiaron por otro y lo revise en el mismo momento de la obtención ahora mismo, este mando del volumen deslizable estaba mas estable que el anterior pero al reducir el volumen casi al mínimo uno de los cascos el derecho se dejaba de escuchar -_- bueno aunque haya un mal contacto es con el volumen casi al mínimo así que  decidí probar el micrófono y si funcionaba correcto me quedaría el producto ahora este nuevo micrófono al deslizarse para deshabilitarlo metía un ruido electrónico y se deshabilitaba antes de hacer su click característico que te indica que el micrófono ha sido deshabilitado . Conclusión: Si los cascos funcionaran bien por el precio y la calidad yo estaba muy contento pero luego de esto dos inconvenientes  me viene  a la mente la frase ""lo barato sale caro""";3
Para el precio que tiene no están mal pero podían estar mejor la verdad a cierta distancia se va el sonido no llega a 10 m en línea recta y se te metes en alguna estancia se corta también;3
Muy buenos, pero muy estrechos para mí cabezón, me daba dolor de cabeza;3
La calidad de sonido está bien pero no pidas nada extremo, sí que sale un falso 7.1 y para los juegos viene bastante bien.La ergonomía está normal nada de otro mundo y lo que peor está son las almohadillas que son de espuma y aislan poco aparte que cuando llevas un rato se empieza a calentar las orejas como si no hubiera mañana.Para mi gusto si pillas una buena oferta puede compensar si no buscaría otros;3
Ruido no se escucha pero no suena el tono de llamada para trabajar en la oficina de teleoperadora, es difícil encontrar unos cascos así q sirvan para elloSupongo q solo sirve para juegos;3
Para ver películas o cosas que no requieran escuchar mucho, está bien. Pero para jugar a juegos de shooters por ejemplo, no lo recomiendo;3
No hay manera de saber el nivel de bateria que tiene;3
Esperaba mejor calidad del producto lo recomiendo por el precio que está pero tampoco crean que es la mejor xdd mejores eh visto;3
Buen sonido y micro bien, pero después de un rato puesto son incómodos;3
La ruedecita que sirve para subir y bajar el volumen por algún motivo en algunas posiciones uno de los lados del casco deja de funcionar, el microfono también ha empeorado.Estar pendiente de la ruedecita no me permite aprovechar el buen sonido y lo comodos que son.;3
Lo recibí y lo tuve sólo un día, lo devolví porque vi una oferta mejor, eran unos Corsair hs45 con sonido envolvente 7,1 por 35 Euros y no me arrepiento, pues los Corsair son geniales con el sonido envolvente se escucha mucho mejor, tienen micrófono extraíble así que los puedo usar también en la calle para hacer deporte, hay que aclarar que sólo funciona el 7.1 en pc porque es a través de un Software.;3
Buscaba unos cascos baratos que hicieran su función y estos lo hacen decentemente, pero al cabo de un rato aprietan bastante. Además la calidad es bastante baja, siendo estos de un plástico de poca calidad. No los volvería a comprar de nuevo.;3
Los cascos se oyen muy bien y el control de volumen es bastante bueno, pero id con ojo, que son cables de sonido, si quereis que vaya por usb vais a necesitar un adaptador. Aparte de que tambien os teneis que bajar el software para configurarlo;3
Material de poca calidad;3
Lo usa el niño. El escucha muy bien pero del otro lado no le entienden nada. Hemos pedido reemplazo para ver si el que llegue funciona bien ya que al niño le resultó cómodo.;3
Calidad regular por el precio ... Material bien terminado ... Por el precio recomendaria gastar un poco más .No me ha gustado nada que la conexion no sea USB , es via JACK con un salida y un adaptador de dos para el audio y el microfono ... lo que a mi parecer le hace perder muchos puntos hoy en día ...No se si tiene algun programa para configurar la calidad de sonidoPersonalmente y como lo uso de tanto en cuanto ... me parece incomodo tener que estar con las conexiones y configurando el sonido en windows ...No lo recomendaria;3
El  botón de encendido tarda 6 segundos, es muy molesto. El micrófono no funciona muy bien, sonido muy bajo.;3
El sonido es muy malo,se escucha muy bajo como muy lejos cuando estás jugando casi no se oye a la otra persona.Para el precio que tienen no lo recomiendo;3
Lo tuve de devolver por que el micrófono no funcionaba por algún fallo en compatibilidad con el ordenador peor bueno supongo que si eso no pasa todo bien , el audio muy bueno;3
El sonido es mejorable sobre todo para juegos donde es importante una buena calidad. Yo los probé y de inmediato decidí devolverlos;3
Los agujero donde se introducen las orejas tienen el tamaño justo para que quepan, aunque estaría bien que fuesen más grandes, tiene mucha flexibidad (como se ve en la foto) no se si eso es bueno o malo, pero al estar puesto en la cabeza no molesta ni se nota, calidad del sonido normal. Tiene una misma salida para el audio y el sonido, y mi ordenador solo acepta dos entradas diferentes para audio y sonido, por lo que no me sirve, aunque eso es problema mío por no haberme fijado. El cable es un poco corto para mi gusto, asi que no tengo mucha libertad de movimiento al estar con ellos.;3
Buen material y muy bonitos ademas de ser comodos puedes estar horas con ellos u no te molestan, el control del volumen en un lateral correcto y  el hecho de desactivar el micro solo subiendo el mic viene muy bien aunque despues de un mes el micro se baja mucho y me queda a la altura de la garganta parece que a perdido  resistencia por lo demas se escuchan muy bien sobre todo en pc, en play siento que tiene mucho menos volumen.;3
Empecé a usar para gaming los cascos SADES SA.901 USB, mucho más baratos, con sistema 7.1 y tarjeta de sonido integrada y la verdad que el cambio me ha decepcionado bastante. Tanto la calidad del micro como el sonido resultante se quedaron muy lejos de mis expectativas. No lo achaco a que sean unos malos cascos, otros amigos míos los usan y van geniales, el problema creo que está en la tarjeta de sonido que tengo que es la de la placa, muy básica.El acabado es muy bueno y son muy cómodos, te permite también utilizarlo en otros dispositivos y lo de la desconexión del MIC al levantarlo es un punto. Sin embargo no puedo darle una alta puntuación porque no he podido sacarle el rendimiento que esperaba.;3
A veces cuando estoy jugando a un juego o mirando un video de repente por 2 o 3 segundos se deja de escuchar por un lado y al cabo de 2 3 segundos se vuelve a escuchar bien, el sonido es bruta, pero no se si son los mios que han llegado mal o son todos. Por otro lado, cuando los llevo usando 30 min me empieza a doler la parte de arriba de la cabeza por la presion, supongo que solo seré yo. Por lo demás muy buenos cascos;3
El sonido en los auriculares es aceptable,sin embargo el micrófono no me funcionó a pesar de haberlo intentado en 3 pcs distintos, probando todas y cada una de las conexiones y configuraciones posibles. Los cascos se adaptan bien, pero no son lo más cómodo del mundo cuando llevas una hora con ellos puestos. Ni fu ni fa vaya. Por 40 euros tienes opciones mejores, pero tampoco son lamentables. Eso si, el cable es bastante cortito y necesitas un adaptador para usar en PC, es un dato a tener en cuenta.;3
Buen sonido pero un poco incómodos después de un rato molesta llevarlos, aunque por ese precio están bien;3
no están mal pero si no los encuentras con rebaja no los cojas, el sonido es bastante normalito comparable a cualquier casco de unos 20 eurillos.;3
No pude probar, como nuevo significa que viene sin almohadillas...;3
Un precio de casi 40€ se me antoja caro para el nivel de audio que ofrece.La diadema aprieta bastante antes de un uso prolongado.La sensación de aislamiento es buena, y el diseño en general acorde a la gama del producto.;3
Me han llegado sin embalaje de ningún tipo, con la dirección pegada directamente en la caja de los auriculares. Por suerte no han sufrido ningún daño y funcionan perfectamente.Son ligeros y cómodos, aunque se quedan colocados ligeramente hacia atrás en la cabeza. El sonido es bueno aunque el volumen un poco bajo y el control accesible pero poco sensible. La verdad es que por su precio esperaba algo mejor, pero en general bien.;3
Yo no he conseguido que el micro deje de hacer ruido de fondo. Con un ordenador de última generación para gamers, esperaba que el sonido fuese nítido, pues no. He hecho mil formulas que encontré par reducir ruidos, hasta he usado otras formas de conexión, todo lo que se me ha ocurrido y nada. Desde luego, para grabar un juego, o lo que sea con calidad, no sirven;3
Los cascos funcionan de momento pero no venían metidos ni en una triste caja de cartón, venían en su caja original tal cual, con el precinto de Amazon y la pegatina de mi dirección, la verdad me parece aparte de cutre una vergüenza porque era un regalo y si quitabas las pegatinas de Amazon o la de mi dirección la caja se dañaba.;3
"Compré estos auriculares porque todo el mundo habla bien pero me han decepcionado un poco ya que ""suenan poco"" y son incómodos. La calidad del sonido no es mala pero le falta potencia.";3
Los auriculares en si estan muy bien y se escucha aceptable el problema viene con el micro, no termina de tomar bien la voz y se escucha regular.;3
